trait_code	trait_abbr	trait	ICD10	type	meta_id	mesh_term	mesh_id	category	sample_size	n_case	n_control	popu	pmid	cohort	author	url	index
CAUSALdb_LFPR_FG00848_10832	LFPR_FG00848	Leg fat percentage (right)			FG00848	Body Fat Distribution	D050218		448329.0			UKB	31768069	CAUSALdb	Longda Jiang. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10832
CAUSALdb_BP_GCST90038653_10833	BP_GCST90038653	Back problem			GCST90038653	Back Pain	D001416		484598.0	28856.0	455742.0	UKB	33959723	CAUSALdb	Dönertaş HM. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10833
CAUSALdb_IOPCCR_BE266_10834	IOPCCR_BE266	Intra-ocular pressure, corneal-compensated (right)			BE266	Intraocular Pressure	D007429		76630.0			UKB	Nealelab	CAUSALdb	Nealelab. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10834
CAUSALdb_AT_GCST90029015_10835	AT_GCST90029015	Autoimmune traits			GCST90029015	Polyendocrinopathies, Autoimmune	D016884		469184.0			UKB	29892013	CAUSALdb	Loh PR. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10835
CAUSALdb_MC_GD01125_10836	MC_GD01125	monocyte count			GD01125	Monocytes	D009000		408112.0			UKB	32888494	CAUSALdb	Vuckovic D. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10836
CAUSALdb_IOC_PH387_10837	IOC_PH387	Invasive ovarian cancer			PH387	Ovarian Neoplasms	D010051		63347.0	22406.0	40941.0	EUR	28346442	CAUSALdb	Phelan M . et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10837
CAUSALdb_GF_MR27691_10838	GF_MR27691	Guilty feelings			MR27691	Personality	D010551		450704.0	129383.0	321321.0	UKB	IEU-UKB	CAUSALdb	Ben Elsworth. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10838
CAUSALdb_SRVI_FG00148_10839	SRVI_FG00148	Salad / raw vegetable intake			FG00148	Energy Intake	D002149		429129.0			UKB	31768069	CAUSALdb	Longda Jiang. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10839
CAUSALdb_TPILP_MR01793_10840	TPILP_MR01793	Total phospholipids in lipoprotein particles			MR01793	Phospholipids	D010743		115078.0			UKB	IEU-UKB	CAUSALdb	Borges CM. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10840
CAUSALdb_FIS_MR07685_10841	FIS_MR07685	Fluid intelligence score			MR07685	Intelligence	D007360		149051.0			UKB	IEU-UKB	CAUSALdb	Ben Elsworth. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10841
CAUSALdb_PC_AT702_10842	PC_AT702	Platelet crit			AT702	Blood Platelets	D001792		452264.0			UKB	30349118	CAUSALdb	Roslin Institute. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10842
CAUSALdb_QI_MR26033_10843	QI_MR26033	QT interval			MR26033	Romano-Ward Syndrome	D029597		13698.0			AMR	31217584	CAUSALdb	Wojcik GL. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10843
CAUSALdb_CI_MR18413_10844	CI_MR18413	Cereal intake			MR18413	Energy Intake	D002149		441640.0			UKB	IEU-UKB	CAUSALdb	Ben Elsworth. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10844
CAUSALdb_Hematocrit_GD01095_10845	Hematocrit_GD01095	Hematocrit			GD01095	Erythrocyte Indices	D004909		562259.0			EUR	32888493	CAUSALdb	Chen MH. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10845
CAUSALdb_MWMR_MR29053_10846	MWMR_MR29053	6mm weak meridian (right)			MR29053	Optometry	D009907		84303.0			UKB	IEU-UKB	CAUSALdb	Ben Elsworth. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10846
CAUSALdb_NC_GD01029_10847	NC_GD01029	Neutrophil count			GD01029	Leukocyte Count	D007958		519288.0			EUR	32888493	CAUSALdb	Chen MH. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10847
CAUSALdb_OPMOTPROIHUIOPM_MR23762_10848	OPMOTPROIHUIOPM_MR23762	Operative procedures - main OPCS: T20.2 Primary repair of inguinal hernia using insert of prosthetic material			MR23762	Surgical Procedures, Operative	D013514		463010.0	10809.0	452201.0	UKB	IEU-UKB	CAUSALdb	Ben Elsworth. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10848
CAUSALdb_JNP_BE101_10849	JNP_BE101	J33 Nasal polyp			BE101	Nasal Polyps	D009298		361194.0	2207.0	358987.0	UKB	Nealelab	CAUSALdb	Nealelab. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10849
CAUSALdb_CLOTT_GCST90095138_10850	CLOTT_GCST90095138	Circulating levels of total-tau			GCST90095138	Circulating MicroRNA	D000074166		14721.0			EUR	35396452	CAUSALdb	Sarnowski C. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10850
CAUSALdb_IOSD_PA00682_10851	IOSD_PA00682	Illnesses of siblings: Diabetes			PA00682	Family Health	D005192		329660.0	28107.0	301553.0	UKB	Pan-UKB	CAUSALdb	Pan-UKB team. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10851
CAUSALdb_DBPAR_MR30720_10852	DBPAR_MR30720	Diastolic blood pressure, automated reading			MR30720	Blood Pressure	D001794		436424.0			UKB	IEU-UKB	CAUSALdb	Ben Elsworth. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10852
CAUSALdb_SBP_GD00304_10853	SBP_GD00304	systolic blood pressure			GD00304	Blood Pressure	D001794		757601.0			UKB	30224653	CAUSALdb	Evangelou E. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10853
CAUSALdb_IVVOLE_AT620_10854	IVVOLE_AT620	I83 Varicose veins of lower extremities			AT620	Varicose Veins	D014648		452264.0	12021.0	440243.0	UKB	30349118	CAUSALdb	Roslin Institute. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10854
CAUSALdb_BCCIACEAC_F900140_10855	BCCIACEAC_F900140	Basal cell carcinoma, including avohilmo (controls excluding all cancers)			F900140	Carcinoma, Basal Cell	D002280		306290.0	19522.0	286768.0	EUR	36653562	CAUSALdb	Kurki MI. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10855
CAUSALdb_GUIM_MR16162_10856	GUIM_MR16162	Getting up in morning			MR16162	Sleep	D012890		461658.0			UKB	IEU-UKB	CAUSALdb	Ben Elsworth. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10856
CAUSALdb_VOGMIICR_FG01667_10857	VOGMIICR_FG01667	Volume of grey matter in Intracalcarine Cortex (right)			FG01667	Prefrontal Cortex	D017397		13627.0			UKB	31768069	CAUSALdb	Longda Jiang. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10857
CAUSALdb_OCTA_MR12097_10858	OCTA_MR12097	Operation code: tonsillectomy +/- adenoids			MR12097	Tonsillectomy	D014068		462933.0	72111.0	390822.0	UKB	IEU-UKB	CAUSALdb	Ben Elsworth. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10858
CAUSALdb_MSTPORICIAII_F901828_10859	MSTPORICIAII_F901828	Migraine, single triptan purchase ok & required. ICD-code if available is included			F901828	Migraine with Aura	D020325		377277.0	39387.0	337890.0	EUR	36653562	CAUSALdb	Kurki MI. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10859
CAUSALdb_AFFML_MR07385_10860	AFFML_MR07385	Arm fat-free mass (left)			MR07385	Body Fat Distribution	D050218		454672.0			UKB	IEU-UKB	CAUSALdb	Ben Elsworth. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10860
CAUSALdb_WOWITCILY_MR02557_10861	WOWITCILY_MR02557	Wheeze or whistling in the chest in last year			MR02557	Respiratory System Abnormalities	D015619		453959.0	95131.0	358828.0	UKB	IEU-UKB	CAUSALdb	Ben Elsworth. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10861
CAUSALdb_SHDL_GD00810_10862	SHDL_GD00810	Serum 25-Hydroxyvitamin D levels			GD00810	Vitamin D	D014807		417580.0			UKB	32242144	CAUSALdb	Revez JA. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10862
CAUSALdb_DDSN_PA00799_10863	DDSN_PA00799	Daytime dozing / sleeping (narcolepsy)			PA00799	Narcolepsy	D009290		418874.0			UKB	Pan-UKB	CAUSALdb	Pan-UKB team. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10863
CAUSALdb_BUNM_GD00543_10864	BUNM_GD00543	blood urea nitrogen measurement			GD00543	Blood Urea Nitrogen	D001806		243029.0			UKB	31152163	CAUSALdb	Wuttke M. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10864
CAUSALdb_CI_F900952_10865	CI_F900952	Chronic iridocyclitis			F900952	Iridocyclitis	D015863		359215.0	1401.0	357814.0	EUR	36653562	CAUSALdb	Kurki MI. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10865
CAUSALdb_BMIM_OT324_10866	BMIM_OT324	Body Mass Index (male)			OT324	Body Mass Index	D015992		374756.0			EUR	30239722	CAUSALdb	Yengo L. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10866
CAUSALdb_DOMAPP_F900968_10867	DOMAPP_F900968	Degeneration of macula and posterior pole			F900968	Macular Degeneration	D008268		359706.0	15137.0	344569.0	EUR	36653562	CAUSALdb	Kurki MI. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10867
CAUSALdb_Irritability_GA101_10868	Irritability_GA101	Irritability			GA101	Irritable Mood	D007508		369232.0	104545.0	264687.0	UKB	31427789	CAUSALdb	CTGLAB. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10868
CAUSALdb_BW_MR34850_10869	BW_MR34850	Birth weight			MR34850	Birth Weight	D001724		261932.0			UKB	IEU-UKB	CAUSALdb	Ben Elsworth. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10869
CAUSALdb_HT_AT376_10870	HT_AT376	hyperthyroidism/thyrotoxicosis			AT376	Thyrotoxicosis	D013971		452264.0	3452.0	448812.0	UKB	30349118	CAUSALdb	Roslin Institute. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10870
CAUSALdb_VVOLE_FG02196_10871	VVOLE_FG02196	Varicose veins of lower extremity			FG02196	Varicose Veins	D014648		456348.0	11000.0	445348.0	UKB	34737426	CAUSALdb	Longda Jiang. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10871
CAUSALdb_QI_GCST90165290_10872	QI_GCST90165290	QT interval			GCST90165290	Romano-Ward Syndrome	D029597		76995.0			UKB	36271874	CAUSALdb	Hoffmann TJ. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10872
CAUSALdb_AFPR_BE388_10873	AFPR_BE388	Arm fat percentage (right)			BE388	Body Fat Distribution	D050218		354760.0			UKB	Nealelab	CAUSALdb	Nealelab. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10873
CAUSALdb_COIP_LD114_10874	COIP_LD114	Concentration of idl particles			LD114	Lipoproteins, IDL	D053419		19273.0			EUR	27005778	CAUSALdb	Kettunen. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10874
CAUSALdb_MHPEDBAPD_PE01646_10875	MHPEDBAPD_PE01646	Mental health problems ever diagnosed by a professional: Depression			PE01646	Mental Health	D008603		136026.0	29078.0	106948.0	UKB	Pan-UKB	CAUSALdb	Pan-UKB team. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10875
CAUSALdb_RHR_GD00481_10876	RHR_GD00481	resting heart rate			GD00481	Heart Rate	D006339		458969.0			EUR	30940143	CAUSALdb	Zhu Z. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10876
CAUSALdb_allopurinol_PE06812_10877	allopurinol_PE06812	allopurinol			PE06812	Allopurinol	D000493		420531.0	4720.0	415811.0	UKB	Pan-UKB	CAUSALdb	Pan-UKB team. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10877
CAUSALdb_Osteoarthrosis_PA01084_10878	Osteoarthrosis_PA01084	Osteoarthrosis			PA01084	Osteoarthritis	D010003		420531.0	36073.0	384458.0	UKB	Pan-UKB	CAUSALdb	Pan-UKB team. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10878
CAUSALdb_EC_PH017_10879	EC_PH017	Eosinophil count			PH017	Eosinophils	D004804		173480.0			UKB	27863252	CAUSALdb	Astle WJ. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10879
CAUSALdb_NC_OT266_10880	NC_OT266	Neutrophil count			OT266	Leukocyte Count	D007958		62076.0			EAS	29403010	CAUSALdb	Kanai M. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10880
CAUSALdb_CTOEGCF_PE00114_10881	CTOEGCF_PE00114	Cereal type: Other (e.g. Cornflakes, Frosties)			PE00114	Edible Grain	D002523		349527.0	68111.0	281416.0	UKB	Pan-UKB	CAUSALdb	Pan-UKB team. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10881
CAUSALdb_RPAPB_PE06379_10882	RPAPB_PE06379	Redundant prepuce and phimosis/BXO			PE06379	Phimosis	D010688		172386.0	3267.0	169119.0	UKB	Pan-UKB	CAUSALdb	Pan-UKB team. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10882
CAUSALdb_MSMR_BE241_10883	MSMR_BE241	6mm strong meridian (right)			BE241	Optometry	D009907		66256.0			UKB	Nealelab	CAUSALdb	Nealelab. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10883
CAUSALdb_COSLP_LD166_10884	COSLP_LD166	Concentration of small LDL particles			LD166	Cholesterol, LDL	D008078		19273.0			EUR	27005778	CAUSALdb	Kettunen. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10884
CAUSALdb_COLLP_LD132_10885	COLLP_LD132	Concentration of large LDL particles			LD132	Cholesterol, LDL	D008078		19273.0			EUR	27005778	CAUSALdb	Kettunen. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10885
CAUSALdb_WBCC_GD01079_10886	WBCC_GD01079	White blood cell count			GD01079	Leukocyte Count	D007958		9368.0			AMR	32888493	CAUSALdb	Chen MH. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10886
CAUSALdb_HDT_MR18471_10887	HDT_MR18471	Hot drink temperature			MR18471	Beverages	D001628		457873.0			UKB	IEU-UKB	CAUSALdb	Ben Elsworth. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10887
CAUSALdb_SF_GCST90002250_10888	SF_GCST90002250	Stool frequency			GCST90002250	Gene Frequency	D005787		167875.0			UKB	34957435	CAUSALdb	Bonfiglio F. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10888
CAUSALdb_COSHP_MR36797_10889	COSHP_MR36797	Concentration of small HDL particles			MR36797	Cholesterol, LDL	D008078		115078.0			UKB	IEU-UKB	CAUSALdb	Borges CM. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10889
CAUSALdb_RT_FG03168_10890	RT_FG03168	Risk taking			FG03168	Risk-Taking	D012309		440078.0	115248.0	324830.0	UKB	34737426	CAUSALdb	Longda Jiang. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10890
CAUSALdb_PIMH_MR04291_10891	PIMH_MR04291	Phospholipids in medium HDL			MR04291	Cholesterol, HDL	D008076		115078.0			UKB	IEU-UKB	CAUSALdb	Borges CM. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10891
CAUSALdb_CSCRTCSCRTC_GD01757_10892	CSCRTCSCRTC_GD01757	CD39+ secreting CD4 regulatory T cell %secreting CD4 regulatory T cell			GD01757	T-Lymphocytes, Regulatory	D050378		3437.0			EUR	32929287	CAUSALdb	Orrù V. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10892
CAUSALdb_REM_GD00714_10893	REM_GD00714	refractive error measurement			GD00714	Refractive Errors	D012030		287448.0			UKB	31670792	CAUSALdb	Ghorbani Mojarrad N. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10893
CAUSALdb_CRFL_PE04434_10894	CRFL_PE04434	Corneal resistance factor (left)			PE04434	Intraocular Pressure	D007429		87054.0			UKB	Pan-UKB	CAUSALdb	Pan-UKB team. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10894
CAUSALdb_EDUPCG_GA127_10895	EDUPCG_GA127	Electronic device use - Plays computer games			GA127	Screen Time	D000077705		386152.0			UKB	31427789	CAUSALdb	CTGLAB. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10895
CAUSALdb_DOA_PE04648_10896	DOA_PE04648	D64 Other anaemias			PE04648	Anemia	D000740		420531.0	14551.0	405980.0	UKB	Pan-UKB	CAUSALdb	Pan-UKB team. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10896
CAUSALdb_BMIM_GCST90179150_10897	BMIM_GCST90179150	Body mass index (MTAG)			GCST90179150	Body Mass Index	D015992		694649.0			EUR	36376304	CAUSALdb	Koskeridis F. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10897
CAUSALdb_WHR_OT326_10898	WHR_OT326	Waist-hip ratio			OT326	Waist-Hip Ratio	D049629		697734.0			EUR	30239722	CAUSALdb	Yengo L. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10898
CAUSALdb_H_MR41945_10899	H_MR41945	3-Hydroxybutyrate			MR41945	3-Hydroxybutyric Acid	D020155		113595.0			UKB	IEU-UKB	CAUSALdb	Borges CM. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10899
CAUSALdb_GP_F901581_10900	GP_F901581	Guttate psoriasis			F901581	Psoriasis	D011565		364414.0	343.0	364071.0	EUR	36653562	CAUSALdb	Kurki MI. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10900
CAUSALdb_LFPR_BE401_10901	LFPR_BE401	Leg fat percentage (right)			BE401	Body Fat Distribution	D050218		354811.0			UKB	Nealelab	CAUSALdb	Nealelab. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10901
CAUSALdb_NS_BE325_10902	NS_BE325	Neuroticism score			BE325	Neuroticism	D000075384		293006.0			UKB	Nealelab	CAUSALdb	Nealelab. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10902
CAUSALdb_CTTLRILV_MR30449_10903	CTTLRILV_MR30449	Cholesterol to total lipids ratio in large VLDL			MR30449	Cholesterol, VLDL	D015243		115067.0			UKB	IEU-UKB	CAUSALdb	Borges CM. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10903
CAUSALdb_THS_GA106_10904	THS_GA106	Tense / 'highly strung'			GA106	Personality	D010551		374129.0	65738.0	308391.0	UKB	31427789	CAUSALdb	CTGLAB. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10904
CAUSALdb_BCDBEAREADBDHAROE_GA368_10905	BCDBEAREADBDHAROE_GA368	Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Hayfever, allergic rhinitis or eczema			GA368	Rhinitis, Allergic, Seasonal	D006255		385822.0	89380.0	296442.0	UKB	31427789	CAUSALdb	CTGLAB. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10905
CAUSALdb_MFD_PE05028_10906	MFD_PE05028	M72 Fibroblastic disorders			PE05028	Fibromatosis, Plantar	D000071380		420531.0	3450.0	417081.0	UKB	Pan-UKB	CAUSALdb	Pan-UKB team. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10906
CAUSALdb_GMTA_GD09518_10907	GMTA_GD09518	Glaucoma (multi-trait analysis)			GD09518	Glaucoma	D005901		127265.0	7947.0	119318.0	UKB	31959993	CAUSALdb	Craig JE. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10907
CAUSALdb_ONVF_F901969_10908	ONVF_F901969	Other necrotizing vasculopathies (FG)			F901969	Sialometaplasia, Necrotizing	D012797		286703.0	1668.0	285035.0	EUR	36653562	CAUSALdb	Kurki MI. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10908
CAUSALdb_COCCTC_GD01412_10909	COCCTC_GD01412	CD39 on CD39+ CD4+ T cell			GD01412	Lymphocyte Count	D018655		2920.0			EUR	32929287	CAUSALdb	Orrù V. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10909
CAUSALdb_NCICSRHAR_PE00307_10910	NCICSRHAR_PE00307	Non-cancer illness code, self-reported: hayfever/allergic rhinitis			PE00307	Rhinitis, Allergic, Seasonal	D006255		420473.0	23835.0	396638.0	UKB	Pan-UKB	CAUSALdb	Pan-UKB team. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10910
CAUSALdb_IPLOCVICITIHL_GCST90020194_10911	IPLOCVICITIHL_GCST90020194	Inferior Posterior lobe of cerebellar volume (including Crus II to IX hemispheric lobules)			GCST90020194	Posterior Cerebellar Commissure	D066243		33251.0			EUR	35079123	CAUSALdb	Chambers T. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10911
CAUSALdb_CK_OT262_10912	CK_OT262	Creatine kinase			OT262	Creatine Kinase	D003402		106080.0			EAS	29403010	CAUSALdb	Kanai M. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10912
CAUSALdb_IOSD_FG00393_10913	IOSD_FG00393	Illnesses of siblings: Diabetes			FG00393	Family Health	D005192		357561.0	30458.0	327103.0	UKB	31768069	CAUSALdb	Longda Jiang. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10913
CAUSALdb_SAPATCNS_F900830_10914	SAPATCNS_F900830	Systemic atrophies primarily affecting the central nervous system			F900830	Central Nervous System	D002490		377277.0	1092.0	376185.0	EUR	36653562	CAUSALdb	Kurki MI. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10914
CAUSALdb_TDCCTCAC_GD01833_10915	TDCCTCAC_GD01833	Terminally Differentiated CD4-CD8- T cell Absolute Count			GD01833	CD8-Positive T-Lymphocytes	D018414		3395.0			EUR	32929287	CAUSALdb	Orrù V. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10915
CAUSALdb_CBSAA_AT677_10916	CBSAA_AT677	Comparative body size at age 10			AT677	Body Size	D049628		452264.0			UKB	30349118	CAUSALdb	Roslin Institute. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10916
CAUSALdb_AUTTDOTASAMYOAC_FG03398_10917	AUTTDOTASAMYOAC_FG03398	Activities undertaken to treat depression: Other therapeutic activities such as mindfulness, yoga or art classes			FG03398	Depression	D003863		147396.0	11705.0	135691.0	UKB	34737426	CAUSALdb	Longda Jiang. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10917
CAUSALdb_WAFW_OT302_10918	WAFW_OT302	Worrier / anxious feelings (WORRY)			OT302	Emotions	D004644		264646.0			UKB	29500382	CAUSALdb	Nagel M. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10918
CAUSALdb_OCMOTDS_F902148_10919	OCMOTDS_F902148	Other congenital malformations of the digestive system			F902148	Digestive System	D004064		377277.0	1125.0	376152.0	EUR	36653562	CAUSALdb	Kurki MI. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10919
CAUSALdb_LDLCL_GCST90101745_10920	LDLCL_GCST90101745	Low density lipoprotein cholesterol levels			GCST90101745	Cholesterol, LDL	D008078		24515.0			AFR	35546142	CAUSALdb	Choudhury A. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10920
CAUSALdb_NOSRNCI_GA005_10921	NOSRNCI_GA005	Number of self-reported non-cancer illnesses			GA005	Self Report	D057566		386581.0			UKB	31427789	CAUSALdb	CTGLAB. et al	https://1drv.ms/f/s!Aurnn0fjCLv3gksJIwUBp7CquQRV?e=PaGHKZ	10921
