trait_abbr	trait_code	index	trait	category	num_cases	num_cases_prev	num_controls	num_gw_significant	num_gw_significant_prev	lambda	url
Q17_CLEFT_LIP_OR_LIP_AND_PALATE	FinnGen_Q17_CLEFT_LIP_OR_LIP_AND_PALATE_1140	1140	Cleft lip and cleft lip and palate	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	246	218.0	452828	1	1.0	0.72656	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_CLEFT_LIP_OR_LIP_AND_PALATE.FINEMAP.snp.bgz
Q17_CLEFT_PALATE	FinnGen_Q17_CLEFT_PALATE_1141	1141	Cleft palate	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	361	319.0	453178	14	16.0	0.81785	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_CLEFT_PALATE.FINEMAP.snp.bgz
Q17_CONGEN_HYDROCEPHALUS	FinnGen_Q17_CONGEN_HYDROCEPHALUS_1142	1142	Congenital hydrocephalus	Neurological endpoints	128	113.0	453006	2	0.0	0.55319	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_CONGEN_HYDROCEPHALUS.FINEMAP.snp.bgz
Q17_CONGEN_LENS_MALFO	FinnGen_Q17_CONGEN_LENS_MALFO_1143	1143	Congenital lens malformations	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	156	139.0	451362	1	2.0	0.61051	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_CONGEN_LENS_MALFO.FINEMAP.snp.bgz
Q17_CONGEN_MALFO_ANTER_SEGMENT_EYE	FinnGen_Q17_CONGEN_MALFO_ANTER_SEGMENT_EYE_1144	1144	Congenital malformations of anterior segment of eye	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	259	245.0	451362	1	0.0	0.74664	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_CONGEN_MALFO_ANTER_SEGMENT_EYE.FINEMAP.snp.bgz
Q17_CONGEN_MALFO_CIRCULATO_SYSTEM	FinnGen_Q17_CONGEN_MALFO_CIRCULATO_SYSTEM_1145	1145	Congenital malformations of the circulatory system	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	5282	4706.0	448451	3	3.0	1.0316	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_CONGEN_MALFO_CIRCULATO_SYSTEM.FINEMAP.snp.bgz
Q17_CONGEN_MALFO_DEFORMAT_MUSCULOS_SYSTEM	FinnGen_Q17_CONGEN_MALFO_DEFORMAT_MUSCULOS_SYSTEM_1146	1146	Congenital malformations and deformations of the musculoskeletal system	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	3233	2877.0	450500	1	0.0	1.0283	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_CONGEN_MALFO_DEFORMAT_MUSCULOS_SYSTEM.FINEMAP.snp.bgz
Q17_CONGEN_MALFO_EAR_CAUSI_IMPAIRM_HEARING	FinnGen_Q17_CONGEN_MALFO_EAR_CAUSI_IMPAIRM_HEARING_1147	1147	Congenital malformations of ear causing impairment of hearing	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	118	109.0	451362	1	0.0	0.53808	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_CONGEN_MALFO_EAR_CAUSI_IMPAIRM_HEARING.FINEMAP.snp.bgz
Q17_CONGEN_MALFO_GALLB_BILE_DUCTS_LIVER	FinnGen_Q17_CONGEN_MALFO_GALLB_BILE_DUCTS_LIVER_1148	1148	Congenital malformations of gallbladder, bile ducts and liver	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	269	240.0	452285	29	29.0	0.73744	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_CONGEN_MALFO_GALLB_BILE_DUCTS_LIVER.FINEMAP.snp.bgz
Q17_CONGEN_MALFO_GENITAL_ORGANS	FinnGen_Q17_CONGEN_MALFO_GENITAL_ORGANS_1149	1149	Congenital malformations of genital organs	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	3580	3166.0	450153	2	0.0	1.0298	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_CONGEN_MALFO_GENITAL_ORGANS.FINEMAP.snp.bgz
Q17_CONGEN_MALFO_GREAT_ARTERIES	FinnGen_Q17_CONGEN_MALFO_GREAT_ARTERIES_1150	1150	Congenital malformations of great arteries	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	687	624.0	448451	1	1.0	0.93472	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_CONGEN_MALFO_GREAT_ARTERIES.FINEMAP.snp.bgz
Q17_CONGEN_MALFO_GREAT_VEINS	FinnGen_Q17_CONGEN_MALFO_GREAT_VEINS_1151	1151	Congenital malformations of great veins	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	92	88.0	448451	1	1.0	0.48175	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_CONGEN_MALFO_GREAT_VEINS.FINEMAP.snp.bgz
Q17_CONGEN_MALFO_NERVOUS_SYSTEM	FinnGen_Q17_CONGEN_MALFO_NERVOUS_SYSTEM_1152	1152	Congenital malformations of the nervous system	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	727	637.0	453006	1	0.0	0.95279	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_CONGEN_MALFO_NERVOUS_SYSTEM.FINEMAP.snp.bgz
Q17_CONGEN_MALFO_OVARIES_FALLOP_TUBES_BROAD_LIGAM	FinnGen_Q17_CONGEN_MALFO_OVARIES_FALLOP_TUBES_BROAD_LIGAM_1153	1153	Congenital malformations of ovaries, fallopian tubes and broad ligaments	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	2007	1786.0	251656	14	8.0	1.0286	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_CONGEN_MALFO_OVARIES_FALLOP_TUBES_BROAD_LIGAM.FINEMAP.snp.bgz
Q17_CONGEN_MALFO_POSTERI_SEGMENT_EYE	FinnGen_Q17_CONGEN_MALFO_POSTERI_SEGMENT_EYE_1154	1154	Congenital malformations of posterior segment of eye	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	156	143.0	451362	8	6.0	0.61662	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_CONGEN_MALFO_POSTERI_SEGMENT_EYE.FINEMAP.snp.bgz
Q17_CONGEN_MALFO_PULMONARY_TRICU_VALVES	FinnGen_Q17_CONGEN_MALFO_PULMONARY_TRICU_VALVES_1155	1155	Congenital malformations of pulmonary and tricuspid valves	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	242	222.0	448451	1	2.0	0.72103	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_CONGEN_MALFO_PULMONARY_TRICU_VALVES.FINEMAP.snp.bgz
Q17_CONGEN_MALFO_RETI	FinnGen_Q17_CONGEN_MALFO_RETI_1156	1156	Congenital retinoschisis	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	80	73.0	451362	8	6.0	0.45813	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_CONGEN_MALFO_RETI.FINEMAP.snp.bgz
Q17_CONGEN_MALFO_TRACHEA_BRONCHUS	FinnGen_Q17_CONGEN_MALFO_TRACHEA_BRONCHUS_1157	1157	Congenital malformations of trachea and bronchus	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	292	262.0	453192	1	0.0	0.76748	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_CONGEN_MALFO_TRACHEA_BRONCHUS.FINEMAP.snp.bgz
Q17_CONGEN_MALFO_URINARY_SYSTEM	FinnGen_Q17_CONGEN_MALFO_URINARY_SYSTEM_1158	1158	Congenital malformations of the urinary system	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	1917	1732.0	451816	19	16.0	1.0535	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_CONGEN_MALFO_URINARY_SYSTEM.FINEMAP.snp.bgz
Q17_CONOTR_DEFEC	FinnGen_Q17_CONOTR_DEFEC_1159	1159	Conotruncal defects	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	431	397.0	453302	1	0.0	0.85655	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_CONOTR_DEFEC.FINEMAP.snp.bgz
Q17_CYSTIC_KIDNEY_DISEA	FinnGen_Q17_CYSTIC_KIDNEY_DISEA_1160	1160	Cystic kidney disease	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	1027	947.0	451816	25	22.0	1.022	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_CYSTIC_KIDNEY_DISEA.FINEMAP.snp.bgz
Q17_LVOTO_BROAD	FinnGen_Q17_LVOTO_BROAD_1161	1161	Congenital deformities of hip	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	3522	3180.0	450211	1	1.0	1.034	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_LVOTO_BROAD.FINEMAP.snp.bgz
Q17_OSTEOCHONDROD_W_DEFECTS_GROWTH_TUBULAR_BONES_SPINE	FinnGen_Q17_OSTEOCHONDROD_W_DEFECTS_GROWTH_TUBULAR_BONES_SPINE_1162	1162	Osteochondrodysplasia with defects of growth of tubular bones and spine	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	66	63.0	450500	10	11.0	0.39565	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_OSTEOCHONDROD_W_DEFECTS_GROWTH_TUBULAR_BONES_SPINE.FINEMAP.snp.bgz
Q17_OTHER_CHROMOSOME_ABNORMALITI_NOT_ELSEW_CLASSIFIED	FinnGen_Q17_OTHER_CHROMOSOME_ABNORMALITI_NOT_ELSEW_CLASSIFIED_1163	1163	Other chromosome abnormalities, not elsewhere classified	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	131	112.0	453147	3	2.0	0.5584	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_OTHER_CHROMOSOME_ABNORMALITI_NOT_ELSEW_CLASSIFIED.FINEMAP.snp.bgz
Q17_OTHER_CONGEN_MALFO	FinnGen_Q17_OTHER_CONGEN_MALFO_1164	1164	Other congenital malformations	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	3138	2799.0	450595	10	12.0	1.0351	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_OTHER_CONGEN_MALFO.FINEMAP.snp.bgz
Q17_OTHER_CONGEN_MALFO_DIGES_SYSTEM1	FinnGen_Q17_OTHER_CONGEN_MALFO_DIGES_SYSTEM1_1165	1165	Other congenital malformations of the digestive system	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	1448	1270.0	452285	15	18.0	1.0159	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_OTHER_CONGEN_MALFO_DIGES_SYSTEM1.FINEMAP.snp.bgz
Q17_OTHER_CONGEN_MALFO_EAR	FinnGen_Q17_OTHER_CONGEN_MALFO_EAR_1166	1166	Other congenital malformations of ear	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	441	391.0	451362	2	1.0	0.8669	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_OTHER_CONGEN_MALFO_EAR.FINEMAP.snp.bgz
Q17_OTHER_CONGEN_MALFO_FACE_NECK	FinnGen_Q17_OTHER_CONGEN_MALFO_FACE_NECK_1167	1167	Other congenital malformations of face and neck	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	986	877.0	451362	1	1.0	0.98252	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_OTHER_CONGEN_MALFO_FACE_NECK.FINEMAP.snp.bgz
Q17_OTHER_CONGEN_MALFO_HEART	FinnGen_Q17_OTHER_CONGEN_MALFO_HEART_1168	1168	Other congenital malformations of heart	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	206	180.0	448451	5	5.0	0.67091	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_OTHER_CONGEN_MALFO_HEART.FINEMAP.snp.bgz
Q17_OTHER_CONGEN_MALFO_SKIN	FinnGen_Q17_OTHER_CONGEN_MALFO_SKIN_1169	1169	Other congenital malformations of skin	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	1364	1226.0	450595	11	11.0	1.0104	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_OTHER_CONGEN_MALFO_SKIN.FINEMAP.snp.bgz
Q17_OTHER_CONGEN_MALFO_TONGUE_MOUTH_PHARYNX	FinnGen_Q17_OTHER_CONGEN_MALFO_TONGUE_MOUTH_PHARYNX_1170	1170	Other congenital malformations of tongue, mouth and pharynx	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	455	382.0	452285	1	0.0	0.88029	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_OTHER_CONGEN_MALFO_TONGUE_MOUTH_PHARYNX.FINEMAP.snp.bgz
Q17_OTHER_SPECIFE_CONGEN_MALFO_SYNDR_AFFECTING_MULTIPLE_SYSTEMS	FinnGen_Q17_OTHER_SPECIFE_CONGEN_MALFO_SYNDR_AFFECTING_MULTIPLE_SYSTEMS_1171	1171	Other specified congenital malformation syndromes affecting multiple systems	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	531	480.0	450595	2	2.0	0.91099	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_OTHER_SPECIFE_CONGEN_MALFO_SYNDR_AFFECTING_MULTIPLE_SYSTEMS.FINEMAP.snp.bgz
Q17_PHAKOMATOSES_NOT_ELSEW_CLASSIFIED	FinnGen_Q17_PHAKOMATOSES_NOT_ELSEW_CLASSIFIED_1172	1172	Phakomatoses, not elsewhere classified	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	350	319.0	450595	9	2.0	0.81071	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_PHAKOMATOSES_NOT_ELSEW_CLASSIFIED.FINEMAP.snp.bgz
Q17_RVOTO	FinnGen_Q17_RVOTO_1173	1173	Right ventricular outflow tract obstruction	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	263	239.0	453470	1	0.0	0.7451	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_RVOTO.FINEMAP.snp.bgz
Q17_SEPTA_DEFEC	FinnGen_Q17_SEPTA_DEFEC_1174	1174	Septal defects	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	2184	1950.0	451549	8	6.0	1.0269	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_SEPTA_DEFEC.FINEMAP.snp.bgz
Q17_VACTREL	FinnGen_Q17_VACTREL_1175	1175	Vertebral, anorectal, cardiavascular, thracheoesophagial, renal and limb anomaly	XVII Congenital malformations, deformations and chromosomal abnormalities (Q17)	6176	5536.0	447557	5	6.0	1.0414	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_Q17_VACTREL.FINEMAP.snp.bgz
R18_RETEN_URINE	FinnGen_R18_RETEN_URINE_1176	1176	Retention of urine	XVIII Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R18_)	14046	12716.0	412124	1	0.0	1.0304	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_R18_RETEN_URINE.FINEMAP.snp.bgz
RHEUMA_NOS	FinnGen_RHEUMA_NOS_1177	1177	Other/unspecified rheumatoid arthritis	Rheuma endpoints	4589	4216.0	449037	9	11.0	1.0508	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_RHEUMA_NOS.FINEMAP.snp.bgz
RHEUMA_OTHER_WIDE	FinnGen_RHEUMA_OTHER_WIDE_1178	1178	Other (seronegative) rheumatoid arthritis, wide	Rheuma endpoints	7314	6693.0	446419	13	12.0	1.0432	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_RHEUMA_OTHER_WIDE.FINEMAP.snp.bgz
RHEUMA_SERONEG	FinnGen_RHEUMA_SERONEG_1179	1179	Seronegative rheumatoid arthritis	Rheuma endpoints	4567	4192.0	341375	9	9.0	1.0458	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_RHEUMA_SERONEG.FINEMAP.snp.bgz
RHEUMA_SEROPOS_OTH	FinnGen_RHEUMA_SEROPOS_OTH_1180	1180	Other/unspecified seropositive rheumatoid arthritis	Rheuma endpoints	10688	9867.0	442914	45	42.0	1.0824	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_RHEUMA_SEROPOS_OTH.FINEMAP.snp.bgz
RHEUMA_SEROPOS_STRICT	FinnGen_RHEUMA_SEROPOS_STRICT_1181	1181	Seropositive rheumatoid arthritis, strict definition	Rheuma endpoints	5426	5103.0	443295	26	21.0	1.0722	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_RHEUMA_SEROPOS_STRICT.FINEMAP.snp.bgz
RHEUMA_SEROPOS_WIDE	FinnGen_RHEUMA_SEROPOS_WIDE_1182	1182	Seropositive rheumatoid arthritis, wide	Rheuma endpoints	10814	9980.0	442914	44	41.0	1.0831	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_RHEUMA_SEROPOS_WIDE.FINEMAP.snp.bgz
RHEU_ARTHRITIS_OTH	FinnGen_RHEU_ARTHRITIS_OTH_1183	1183	Other arthritis (FG)	Rheuma endpoints	13415	12079.0	341375	9	6.0	1.0571	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_RHEU_ARTHRITIS_OTH.FINEMAP.snp.bgz
RX_CODEINE_TRAMADOL	FinnGen_RX_CODEINE_TRAMADOL_1184	1184	Codeine or tramadol medication	Drug purchase endpoints	72282	66772.0	381451	23	13.0	1.1885	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_RX_CODEINE_TRAMADOL.FINEMAP.snp.bgz
RX_CROHN_1STLINE	FinnGen_RX_CROHN_1STLINE_1185	1185	First line medication for Crohn's disease	Drug purchase endpoints	93616	87509.0	360117	62	45.0	1.1422	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_RX_CROHN_1STLINE.FINEMAP.snp.bgz
RX_CROHN_2NDLINE	FinnGen_RX_CROHN_2NDLINE_1186	1186	Second line medication for Crohn's disease	Drug purchase endpoints	24774	23314.0	428959	52	47.0	1.0831	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_RX_CROHN_2NDLINE.FINEMAP.snp.bgz
RX_GLUCOSAMINE	FinnGen_RX_GLUCOSAMINE_1187	1187	Glucosamine medication	Drug purchase endpoints	21027	19596.0	432706	5	1.0	1.0829	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_RX_GLUCOSAMINE.FINEMAP.snp.bgz
RX_N05C	FinnGen_RX_N05C_1188	1188	Use of hypnotics and sedatives	V Mental and behavioural disorders (F5_)	77222	71955.0	376511	37	36.0	1.199	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_RX_N05C.FINEMAP.snp.bgz
RX_PARACETAMOL_NSAID	FinnGen_RX_PARACETAMOL_NSAID_1189	1189	Paracetamol of NSAID medication	Drug purchase endpoints	382510	348357.0	71223	34	26.0	1.1833	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_RX_PARACETAMOL_NSAID.FINEMAP.snp.bgz
RX_RHEUMA_BIOLOGICAL	FinnGen_RX_RHEUMA_BIOLOGICAL_1190	1190	Biological medication for rheuma	Drug purchase endpoints	5459	5117.0	448274	15	13.0	1.0458	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_RX_RHEUMA_BIOLOGICAL.FINEMAP.snp.bgz
RX_STATIN	FinnGen_RX_STATIN_1191	1191	Statin medication	IX Diseases of the circulatory system (I9_)	155745	144675.0	297988	266	236.0	1.2878	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_RX_STATIN.FINEMAP.snp.bgz
SLEEP	FinnGen_SLEEP_1192	1192	Sleep disorders (combined)	Neurological endpoints	57251	49880.0	391891	30	25.0	1.1734	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_SLEEP.FINEMAP.snp.bgz
SLE_FG	FinnGen_SLE_FG_1193	1193	SLE (Finngen)	Rheuma endpoints	1198	1083.0	338286	16	12.0	1.0079	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_SLE_FG.FINEMAP.snp.bgz
SLE_OTH	FinnGen_SLE_OTH_1194	1194	Other forms of systemic lupus erythematosus	Rheuma endpoints	265	245.0	452535	4	5.0	0.76862	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_SLE_OTH.FINEMAP.snp.bgz
SMOKING	FinnGen_SMOKING_1195	1195	Smoking	Miscellaneous, not yet classified endpoints	4271	3778.0	166614	4	3.0	1.0789	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_SMOKING.FINEMAP.snp.bgz
SMOKING_DEPEND	FinnGen_SMOKING_DEPEND_1196	1196	Smoking dependency	Comorbidities of Asthma	2747	2443.0	449462	2	2.0	1.0507	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_SMOKING_DEPEND.FINEMAP.snp.bgz
SPONDYLOARTHRITIS	FinnGen_SPONDYLOARTHRITIS_1197	1197	Spondyloarthritis	Comorbidities of Interstitial lung disease endpoints	7700	6991.0	410029	20	17.0	1.0604	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_SPONDYLOARTHRITIS.FINEMAP.snp.bgz
SPONDYLOPATHY_FG	FinnGen_SPONDYLOPATHY_FG_1198	1198	Spondylopathies (FG)	Rheuma endpoints	5703	5154.0	341375	28	22.0	1.0666	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_SPONDYLOPATHY_FG.FINEMAP.snp.bgz
ST19_FRACT_FEMUR	FinnGen_ST19_FRACT_FEMUR_1199	1199	Fracture of femur	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	10714	9489.0	433177	3	0.0	1.0422	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_ST19_FRACT_FEMUR.FINEMAP.snp.bgz
ST19_FRACT_FOOT_ANKLE	FinnGen_ST19_FRACT_FOOT_ANKLE_1200	1200	Fracture of foot, except ankle	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	9782	8397.0	420112	1	3.0	1.0416	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_ST19_FRACT_FOOT_ANKLE.FINEMAP.snp.bgz
ST19_FRACT_FOREA	FinnGen_ST19_FRACT_FOREA_1201	1201	Fracture of forearm	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	24647	21495.0	420692	40	26.0	1.086	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_ST19_FRACT_FOREA.FINEMAP.snp.bgz
ST19_FRACT_LOWER_LEG_INCLU_ANKLE	FinnGen_ST19_FRACT_LOWER_LEG_INCLU_ANKLE_1202	1202	Fracture of lower leg, including ankle	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	24999	22027.0	385381	6	5.0	1.0685	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_ST19_FRACT_LOWER_LEG_INCLU_ANKLE.FINEMAP.snp.bgz
ST19_FRACT_LUMBAR_SPINE_PELVIS	FinnGen_ST19_FRACT_LUMBAR_SPINE_PELVIS_1203	1203	Fracture of lumbar spine and pelvis	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	7867	6831.0	437390	4	3.0	1.0404	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_ST19_FRACT_LUMBAR_SPINE_PELVIS.FINEMAP.snp.bgz
ST19_FRACT_RIBS_STERNUM_THORACIC_SPINE	FinnGen_ST19_FRACT_RIBS_STERNUM_THORACIC_SPINE_1204	1204	Fracture of rib(s), sternum and thoracic spine	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	11410	9995.0	434885	1	0.0	1.0496	https://storage.googleapis.com/finngen-public-data-r11/finemap/full/finemap/finngen_R11_ST19_FRACT_RIBS_STERNUM_THORACIC_SPINE.FINEMAP.snp.bgz
